series,state,year,month,rate
LASST090000000000003,9,2006,05,4.3
LASST090000000000003,9,2006,06,4.3
LASST090000000000003,9,2006,07,4.3
LASST090000000000003,9,2006,08,4.3
LASST090000000000003,9,2006,09,4.4
LASST090000000000003,9,2006,10,4.3
LASST090000000000003,9,2006,11,4.3
LASST090000000000003,9,2006,12,4.3
LASST090000000000003,9,2007,01,4.3
LASST090000000000003,9,2007,02,4.3
LASST090000000000003,9,2007,03,4.3
LASST090000000000003,9,2007,04,4.3
LASST090000000000003,9,2007,05,4.3
LASST090000000000003,9,2007,06,4.4
LASST090000000000003,9,2007,07,4.4
LASST090000000000003,9,2007,08,4.5
LASST090000000000003,9,2007,09,4.6
LASST090000000000003,9,2007,10,4.7
LASST090000000000003,9,2007,11,4.8
LASST090000000000003,9,2007,12,4.9
LASST090000000000003,9,2008,01,5
LASST090000000000003,9,2008,02,5
LASST090000000000003,9,2008,03,5.1
LASST090000000000003,9,2008,04,5.2
LASST090000000000003,9,2008,05,5.4
LASST090000000000003,9,2008,06,5.5
LASST090000000000003,9,2008,07,5.7
LASST090000000000003,9,2008,08,5.9
LASST090000000000003,9,2008,09,6.1
LASST090000000000003,9,2008,10,6.3
LASST090000000000003,9,2008,11,6.5
LASST090000000000003,9,2008,12,6.7
LASST090000000000003,9,2009,01,7
LASST090000000000003,9,2009,02,7.2
LASST090000000000003,9,2009,03,7.5
LASST090000000000003,9,2009,04,7.7
LASST090000000000003,9,2009,05,7.9
LASST090000000000003,9,2009,06,8.1
LASST090000000000003,9,2009,07,8.2
LASST090000000000003,9,2009,08,8.4
LASST090000000000003,9,2009,09,8.5
LASST090000000000003,9,2009,10,8.6
LASST090000000000003,9,2009,11,8.8
LASST090000000000003,9,2009,12,8.9
LASST090000000000003,9,2010,01,9
LASST090000000000003,9,2010,02,9
LASST090000000000003,9,2010,03,9.1
LASST090000000000003,9,2010,04,9.1
LASST090000000000003,9,2010,05,9.1
LASST090000000000003,9,2010,06,9.1
LASST090000000000003,9,2010,07,9.1
LASST090000000000003,9,2010,08,9.1
LASST090000000000003,9,2010,09,9.1
LASST090000000000003,9,2010,10,9.2
LASST090000000000003,9,2010,11,9.2
LASST090000000000003,9,2010,12,9.2
LASST090000000000003,9,2011,01,9.2
LASST090000000000003,9,2011,02,9.2
LASST090000000000003,9,2011,03,9.1
LASST090000000000003,9,2011,04,9.1
LASST090000000000003,9,2011,05,9
LASST090000000000003,9,2011,06,8.8
LASST090000000000003,9,2011,07,8.7
LASST090000000000003,9,2011,08,8.6
LASST090000000000003,9,2011,09,8.5
LASST090000000000003,9,2011,10,8.4
LASST090000000000003,9,2011,11,8.4
LASST090000000000003,9,2011,12,8.3
LASST090000000000003,9,2012,01,8.3
LASST090000000000003,9,2012,02,8.3
LASST090000000000003,9,2012,03,8.3
LASST090000000000003,9,2012,04,8.3
LASST090000000000003,9,2012,05,8.4
LASST090000000000003,9,2012,06,8.5
LASST090000000000003,9,2012,07,8.5
LASST090000000000003,9,2012,08,8.5
LASST090000000000003,9,2012,09,8.4
LASST090000000000003,9,2012,10,8.3
LASST090000000000003,9,2012,11,8.2
LASST090000000000003,9,2012,12,8.1
LASST090000000000003,9,2013,01,8.1
LASST090000000000003,9,2013,02,8
LASST090000000000003,9,2013,03,7.9
LASST090000000000003,9,2013,04,7.8
LASST090000000000003,9,2013,05,7.8
LASST090000000000003,9,2013,06,7.7
LASST090000000000003,9,2013,07,7.6
LASST090000000000003,9,2013,08,7.5
LASST090000000000003,9,2013,09,7.4
LASST090000000000003,9,2013,10,7.4
LASST090000000000003,9,2013,11,7.3
LASST090000000000003,9,2013,12,7.2
LASST090000000000003,9,2014,01,7.1
LASST090000000000003,9,2014,02,7
LASST090000000000003,9,2014,03,6.9
LASST090000000000003,9,2014,04,6.8
LASST090000000000003,9,2014,05,6.6
LASST090000000000003,9,2014,06,6.5
LASST090000000000003,9,2014,07,6.4
LASST090000000000003,9,2014,08,6.4
LASST090000000000003,9,2014,09,6.3
LASST090000000000003,9,2014,10,6.3
LASST090000000000003,9,2014,11,6.3
LASST090000000000003,9,2014,12,6.3
LASST090000000000003,9,2015,01,6.3
LASST090000000000003,9,2015,02,6.4
LASST090000000000003,9,2015,03,6.4
LASST090000000000003,9,2015,04,6.2
LASST090000000000003,9,2015,05,6
LASST090000000000003,9,2015,06,5.7
LASST090000000000003,9,2015,07,5.4
LASST090000000000003,9,2015,08,5.3
LASST090000000000003,9,2015,09,5.2
LASST100000000000003,10,2006,01,4
LASST100000000000003,10,2006,02,3.8
LASST100000000000003,10,2006,03,3.7
LASST100000000000003,10,2006,04,3.6
LASST100000000000003,10,2006,05,3.6
LASST100000000000003,10,2006,06,3.6
LASST100000000000003,10,2006,07,3.6
LASST100000000000003,10,2006,08,3.5
LASST100000000000003,10,2006,09,3.5
LASST100000000000003,10,2006,10,3.4
LASST100000000000003,10,2006,11,3.4
LASST100000000000003,10,2006,12,3.4
LASST100000000000003,10,2007,01,3.4
LASST100000000000003,10,2007,02,3.4
LASST100000000000003,10,2007,03,3.4
LASST100000000000003,10,2007,04,3.4
LASST100000000000003,10,2007,05,3.4
LASST100000000000003,10,2007,06,3.4
LASST100000000000003,10,2007,07,3.4
LASST100000000000003,10,2007,08,3.4
LASST100000000000003,10,2007,09,3.4
LASST100000000000003,10,2007,10,3.5
LASST100000000000003,10,2007,11,3.6
LASST100000000000003,10,2007,12,3.7
LASST100000000000003,10,2008,01,3.8
LASST100000000000003,10,2008,02,3.9
LASST100000000000003,10,2008,03,4
LASST100000000000003,10,2008,04,4.2
LASST100000000000003,10,2008,05,4.4
LASST100000000000003,10,2008,06,4.6
LASST100000000000003,10,2008,07,4.9
LASST100000000000003,10,2008,08,5.3
LASST100000000000003,10,2008,09,5.6
LASST100000000000003,10,2008,10,6
LASST100000000000003,10,2008,11,6.4
LASST100000000000003,10,2008,12,6.8
LASST100000000000003,10,2009,01,7.2
LASST100000000000003,10,2009,02,7.6
LASST100000000000003,10,2009,03,7.9
LASST100000000000003,10,2009,04,8.2
LASST100000000000003,10,2009,05,8.3
LASST100000000000003,10,2009,06,8.4
LASST100000000000003,10,2009,07,8.5
LASST100000000000003,10,2009,08,8.5
LASST100000000000003,10,2009,09,8.6
LASST100000000000003,10,2009,10,8.6
LASST100000000000003,10,2009,11,8.7
LASST100000000000003,10,2009,12,8.7
LASST100000000000003,10,2010,01,8.7
LASST100000000000003,10,2010,02,8.7
LASST100000000000003,10,2010,03,8.6
LASST100000000000003,10,2010,04,8.6
LASST100000000000003,10,2010,05,8.5
LASST100000000000003,10,2010,06,8.4
LASST100000000000003,10,2010,07,8.4
LASST100000000000003,10,2010,08,8.3
LASST100000000000003,10,2010,09,8.2
LASST100000000000003,10,2010,10,8.2
LASST100000000000003,10,2010,11,8.1
LASST100000000000003,10,2010,12,8
LASST100000000000003,10,2011,01,7.9
LASST100000000000003,10,2011,02,7.8
LASST100000000000003,10,2011,03,7.7
LASST100000000000003,10,2011,04,7.6
LASST100000000000003,10,2011,05,7.5
LASST100000000000003,10,2011,06,7.5
LASST100000000000003,10,2011,07,7.5
LASST100000000000003,10,2011,08,7.4
LASST100000000000003,10,2011,09,7.4
LASST100000000000003,10,2011,10,7.3
LASST100000000000003,10,2011,11,7.2
LASST100000000000003,10,2011,12,7.1
LASST100000000000003,10,2012,01,7.1
LASST100000000000003,10,2012,02,7.1
LASST100000000000003,10,2012,03,7.1
LASST100000000000003,10,2012,04,7.1
LASST100000000000003,10,2012,05,7.2
LASST100000000000003,10,2012,06,7.2
LASST100000000000003,10,2012,07,7.2
LASST100000000000003,10,2012,08,7.3
LASST100000000000003,10,2012,09,7.3
LASST100000000000003,10,2012,10,7.3
LASST100000000000003,10,2012,11,7.3
LASST100000000000003,10,2012,12,7.2
LASST100000000000003,10,2013,01,7.2
LASST100000000000003,10,2013,02,7.2
LASST100000000000003,10,2013,03,7.1
LASST100000000000003,10,2013,04,7
LASST100000000000003,10,2013,05,6.9
LASST100000000000003,10,2013,06,6.8
LASST100000000000003,10,2013,07,6.6
LASST100000000000003,10,2013,08,6.5
LASST100000000000003,10,2013,09,6.4
LASST100000000000003,10,2013,10,6.3
LASST100000000000003,10,2013,11,6.2
LASST100000000000003,10,2013,12,6.1
LASST100000000000003,10,2014,01,6.1
LASST100000000000003,10,2014,02,6
LASST100000000000003,10,2014,03,6
LASST100000000000003,10,2014,04,5.9
LASST100000000000003,10,2014,05,5.9
LASST100000000000003,10,2014,06,5.9
LASST100000000000003,10,2014,07,5.8
LASST100000000000003,10,2014,08,5.7
LASST100000000000003,10,2014,09,5.5
LASST100000000000003,10,2014,10,5.4
LASST100000000000003,10,2014,11,5.3
LASST100000000000003,10,2014,12,5.2
LASST100000000000003,10,2015,01,5
LASST100000000000003,10,2015,02,4.8
LASST100000000000003,10,2015,03,4.6
LASST100000000000003,10,2015,04,4.5
LASST100000000000003,10,2015,05,4.6
LASST100000000000003,10,2015,06,4.7
LASST100000000000003,10,2015,07,4.7
LASST100000000000003,10,2015,08,4.8
LASST100000000000003,10,2015,09,4.9
LASST110000000000003,11,2006,01,5.7
LASST110000000000003,11,2006,02,5.8
LASST110000000000003,11,2006,03,5.8
LASST110000000000003,11,2006,04,5.8
LASST110000000000003,11,2006,05,5.8
LASST110000000000003,11,2006,06,5.9
LASST110000000000003,11,2006,07,5.9
LASST110000000000003,11,2006,08,5.8
LASST110000000000003,11,2006,09,5.8
LASST110000000000003,11,2006,10,5.8
LASST110000000000003,11,2006,11,5.7
LASST110000000000003,11,2006,12,5.7
LASST110000000000003,11,2007,01,5.6
LASST110000000000003,11,2007,02,5.5
LASST110000000000003,11,2007,03,5.5
LASST110000000000003,11,2007,04,5.5
LASST110000000000003,11,2007,05,5.5
LASST110000000000003,11,2007,06,5.5
LASST110000000000003,11,2007,07,5.5
LASST110000000000003,11,2007,08,5.5
LASST110000000000003,11,2007,09,5.6
LASST110000000000003,11,2007,10,5.6
LASST110000000000003,11,2007,11,5.6
LASST110000000000003,11,2007,12,5.7
LASST110000000000003,11,2008,01,5.7
LASST110000000000003,11,2008,02,5.8
LASST110000000000003,11,2008,03,5.9
LASST110000000000003,11,2008,04,6
LASST110000000000003,11,2008,05,6.1
LASST110000000000003,11,2008,06,6.2
LASST110000000000003,11,2008,07,6.4
LASST110000000000003,11,2008,08,6.6
LASST110000000000003,11,2008,09,6.8
LASST110000000000003,11,2008,10,7.1
LASST110000000000003,11,2008,11,7.4
LASST110000000000003,11,2008,12,7.8
LASST110000000000003,11,2009,01,8.1
LASST110000000000003,11,2009,02,8.4
LASST110000000000003,11,2009,03,8.6
LASST110000000000003,11,2009,04,8.9
LASST110000000000003,11,2009,05,9.1
LASST110000000000003,11,2009,06,9.3
LASST110000000000003,11,2009,07,9.6
LASST110000000000003,11,2009,08,9.8
LASST110000000000003,11,2009,09,9.9
LASST110000000000003,11,2009,10,10
LASST110000000000003,11,2009,11,10
LASST110000000000003,11,2009,12,10
LASST110000000000003,11,2010,01,9.8
LASST110000000000003,11,2010,02,9.7
LASST110000000000003,11,2010,03,9.5
LASST110000000000003,11,2010,04,9.4
LASST110000000000003,11,2010,05,9.3
LASST110000000000003,11,2010,06,9.2
LASST110000000000003,11,2010,07,9.2
LASST110000000000003,11,2010,08,9.2
LASST110000000000003,11,2010,09,9.3
LASST110000000000003,11,2010,10,9.3
LASST110000000000003,11,2010,11,9.4
LASST110000000000003,11,2010,12,9.5
LASST110000000000003,11,2011,01,9.6
LASST110000000000003,11,2011,02,9.8
LASST110000000000003,11,2011,03,10.1
LASST110000000000003,11,2011,04,10.3
LASST110000000000003,11,2011,05,10.4
LASST110000000000003,11,2011,06,10.5
LASST110000000000003,11,2011,07,10.5
LASST110000000000003,11,2011,08,10.4
LASST110000000000003,11,2011,09,10.2
LASST110000000000003,11,2011,10,10.1
LASST110000000000003,11,2011,11,10
LASST110000000000003,11,2011,12,9.9
LASST110000000000003,11,2012,01,9.7
LASST110000000000003,11,2012,02,9.6
LASST110000000000003,11,2012,03,9.4
LASST110000000000003,11,2012,04,9.2
LASST110000000000003,11,2012,05,9.1
LASST110000000000003,11,2012,06,8.9
LASST110000000000003,11,2012,07,8.8
LASST110000000000003,11,2012,08,8.7
LASST110000000000003,11,2012,09,8.7
LASST110000000000003,11,2012,10,8.7
LASST110000000000003,11,2012,11,8.7
LASST110000000000003,11,2012,12,8.7
LASST110000000000003,11,2013,01,8.7
LASST110000000000003,11,2013,02,8.7
LASST110000000000003,11,2013,03,8.7
LASST110000000000003,11,2013,04,8.6
LASST110000000000003,11,2013,05,8.6
LASST110000000000003,11,2013,06,8.6
LASST110000000000003,11,2013,07,8.5
LASST110000000000003,11,2013,08,8.5
LASST110000000000003,11,2013,09,8.4
LASST110000000000003,11,2013,10,8.3
LASST110000000000003,11,2013,11,8.1
LASST110000000000003,11,2013,12,8
LASST110000000000003,11,2014,01,7.9
LASST110000000000003,11,2014,02,7.8
LASST110000000000003,11,2014,03,7.8
LASST110000000000003,11,2014,04,7.8
LASST110000000000003,11,2014,05,7.8
LASST110000000000003,11,2014,06,7.8
LASST110000000000003,11,2014,07,7.8
LASST110000000000003,11,2014,08,7.8
LASST110000000000003,11,2014,09,7.8
LASST110000000000003,11,2014,10,7.7
LASST110000000000003,11,2014,11,7.7
LASST110000000000003,11,2014,12,7.7
LASST110000000000003,11,2015,01,7.7
LASST110000000000003,11,2015,02,7.8
LASST110000000000003,11,2015,03,7.7
LASST110000000000003,11,2015,04,7.5
LASST110000000000003,11,2015,05,7.3
LASST110000000000003,11,2015,06,7
LASST110000000000003,11,2015,07,6.8
LASST110000000000003,11,2015,08,6.8
LASST110000000000003,11,2015,09,6.7
LASST120000000000003,12,2006,01,3.2
LASST120000000000003,12,2006,02,3.2
LASST120000000000003,12,2006,03,3.1
LASST120000000000003,12,2006,04,3.1
LASST120000000000003,12,2006,05,3.2
LASST120000000000003,12,2006,06,3.2
LASST120000000000003,12,2006,07,3.2
LASST120000000000003,12,2006,08,3.2
LASST120000000000003,12,2006,09,3.3
LASST120000000000003,12,2006,10,3.3
LASST120000000000003,12,2006,11,3.4
LASST120000000000003,12,2006,12,3.4
LASST120000000000003,12,2007,01,3.5
LASST120000000000003,12,2007,02,3.6
LASST120000000000003,12,2007,03,3.7
LASST120000000000003,12,2007,04,3.8
LASST120000000000003,12,2007,05,3.9
LASST120000000000003,12,2007,06,4
LASST120000000000003,12,2007,07,4.2
LASST120000000000003,12,2007,08,4.3
LASST120000000000003,12,2007,09,4.5
LASST120000000000003,12,2007,10,4.6
LASST120000000000003,12,2007,11,4.7
LASST120000000000003,12,2007,12,4.9
LASST120000000000003,12,2008,01,5
LASST120000000000003,12,2008,02,5.2
LASST120000000000003,12,2008,03,5.4
LASST120000000000003,12,2008,04,5.7
LASST120000000000003,12,2008,05,5.9
LASST120000000000003,12,2008,06,6.2
LASST120000000000003,12,2008,07,6.6
LASST120000000000003,12,2008,08,6.9
LASST120000000000003,12,2008,09,7.2
LASST120000000000003,12,2008,10,7.6
LASST120000000000003,12,2008,11,8.1
LASST120000000000003,12,2008,12,8.5
LASST120000000000003,12,2009,01,9.1
LASST120000000000003,12,2009,02,9.6
LASST120000000000003,12,2009,03,10
LASST120000000000003,12,2009,04,10.3
LASST120000000000003,12,2009,05,10.5
LASST120000000000003,12,2009,06,10.7
LASST120000000000003,12,2009,07,10.8
LASST120000000000003,12,2009,08,10.9
LASST120000000000003,12,2009,09,11
LASST120000000000003,12,2009,10,11.1
LASST120000000000003,12,2009,11,11.2
LASST120000000000003,12,2009,12,11.2
LASST120000000000003,12,2010,01,11.2
LASST120000000000003,12,2010,02,11.1
LASST120000000000003,12,2010,03,11
LASST120000000000003,12,2010,04,10.9
LASST120000000000003,12,2010,05,10.8
LASST120000000000003,12,2010,06,10.8
LASST120000000000003,12,2010,07,10.8
LASST120000000000003,12,2010,08,10.8
LASST120000000000003,12,2010,09,10.9
LASST120000000000003,12,2010,10,10.9
LASST120000000000003,12,2010,11,10.8
LASST120000000000003,12,2010,12,10.7
LASST120000000000003,12,2011,01,10.5
LASST120000000000003,12,2011,02,10.4
LASST120000000000003,12,2011,03,10.2
LASST120000000000003,12,2011,04,10.1
LASST120000000000003,12,2011,05,10
LASST120000000000003,12,2011,06,9.9
LASST120000000000003,12,2011,07,9.8
LASST120000000000003,12,2011,08,9.6
LASST120000000000003,12,2011,09,9.5
LASST120000000000003,12,2011,10,9.3
LASST120000000000003,12,2011,11,9.1
LASST120000000000003,12,2011,12,8.9
LASST120000000000003,12,2012,01,8.8
LASST120000000000003,12,2012,02,8.7
LASST120000000000003,12,2012,03,8.6
LASST120000000000003,12,2012,04,8.5
LASST120000000000003,12,2012,05,8.5
LASST120000000000003,12,2012,06,8.4
LASST120000000000003,12,2012,07,8.3
LASST120000000000003,12,2012,08,8.2
LASST120000000000003,12,2012,09,8.1
LASST120000000000003,12,2012,10,8
LASST120000000000003,12,2012,11,7.9
LASST120000000000003,12,2012,12,7.8
LASST120000000000003,12,2013,01,7.7
LASST120000000000003,12,2013,02,7.5
LASST120000000000003,12,2013,03,7.4
LASST120000000000003,12,2013,04,7.3
LASST120000000000003,12,2013,05,7.2
LASST120000000000003,12,2013,06,7.1
LASST120000000000003,12,2013,07,7
LASST120000000000003,12,2013,08,6.8
LASST120000000000003,12,2013,09,6.7
LASST120000000000003,12,2013,10,6.6
LASST120000000000003,12,2013,11,6.6
LASST120000000000003,12,2013,12,6.5
LASST120000000000003,12,2014,01,6.5
LASST120000000000003,12,2014,02,6.5
LASST120000000000003,12,2014,03,6.5
LASST120000000000003,12,2014,04,6.4
LASST120000000000003,12,2014,05,6.3
LASST120000000000003,12,2014,06,6.1
LASST120000000000003,12,2014,07,6
LASST120000000000003,12,2014,08,5.9
LASST120000000000003,12,2014,09,5.8
LASST120000000000003,12,2014,10,5.8
LASST120000000000003,12,2014,11,5.7
LASST120000000000003,12,2014,12,5.7
LASST120000000000003,12,2015,01,5.7
LASST120000000000003,12,2015,02,5.7
LASST120000000000003,12,2015,03,5.7
LASST120000000000003,12,2015,04,5.6
LASST120000000000003,12,2015,05,5.7
LASST120000000000003,12,2015,06,5.6
LASST120000000000003,12,2015,07,5.5
LASST120000000000003,12,2015,08,5.4
LASST120000000000003,12,2015,09,5.2
LASST130000000000003,13,2006,01,4.9
LASST130000000000003,13,2006,02,4.8
LASST130000000000003,13,2006,03,4.8
LASST130000000000003,13,2006,04,4.8
LASST130000000000003,13,2006,05,4.8
LASST130000000000003,13,2006,06,4.8
LASST130000000000003,13,2006,07,4.8
LASST130000000000003,13,2006,08,4.7
LASST130000000000003,13,2006,09,4.7
LASST130000000000003,13,2006,10,4.6
LASST130000000000003,13,2006,11,4.5
LASST130000000000003,13,2006,12,4.4
LASST130000000000003,13,2007,01,4.4
LASST130000000000003,13,2007,02,4.3
LASST130000000000003,13,2007,03,4.3
LASST130000000000003,13,2007,04,4.4
LASST130000000000003,13,2007,05,4.5
LASST130000000000003,13,2007,06,4.5
LASST130000000000003,13,2007,07,4.6
LASST130000000000003,13,2007,08,4.7
LASST130000000000003,13,2007,09,4.8
LASST130000000000003,13,2007,10,4.9
LASST130000000000003,13,2007,11,5
LASST130000000000003,13,2007,12,5.1
LASST130000000000003,13,2008,01,5.3
LASST130000000000003,13,2008,02,5.4
LASST130000000000003,13,2008,03,5.6
LASST130000000000003,13,2008,04,5.8
LASST130000000000003,13,2008,05,5.9
LASST130000000000003,13,2008,06,6.1
LASST130000000000003,13,2008,07,6.3
LASST130000000000003,13,2008,08,6.5
LASST130000000000003,13,2008,09,7
LASST130000000000003,13,2008,10,7.5
LASST130000000000003,13,2008,11,7.9
LASST130000000000003,13,2008,12,8.4
LASST130000000000003,13,2009,01,8.9
LASST130000000000003,13,2009,02,9.3
LASST130000000000003,13,2009,03,9.6
LASST130000000000003,13,2009,04,9.9
LASST130000000000003,13,2009,05,10
LASST130000000000003,13,2009,06,10.2
LASST130000000000003,13,2009,07,10.3
LASST130000000000003,13,2009,08,10.4
LASST130000000000003,13,2009,09,10.4
LASST130000000000003,13,2009,10,10.5
LASST130000000000003,13,2009,11,10.5
LASST130000000000003,13,2009,12,10.5
LASST130000000000003,13,2010,01,10.4
LASST130000000000003,13,2010,02,10.5
LASST130000000000003,13,2010,03,10.5
LASST130000000000003,13,2010,04,10.4
LASST130000000000003,13,2010,05,10.3
LASST130000000000003,13,2010,06,10.2
LASST130000000000003,13,2010,07,10.2
LASST130000000000003,13,2010,08,10.3
LASST130000000000003,13,2010,09,10.4
LASST130000000000003,13,2010,10,10.5
LASST130000000000003,13,2010,11,10.5
LASST130000000000003,13,2010,12,10.5
LASST130000000000003,13,2011,01,10.4
LASST130000000000003,13,2011,02,10.3
LASST130000000000003,13,2011,03,10.2
LASST130000000000003,13,2011,04,10.1
LASST130000000000003,13,2011,05,10.1
LASST130000000000003,13,2011,06,10.1
LASST130000000000003,13,2011,07,10.1
LASST130000000000003,13,2011,08,10.1
LASST130000000000003,13,2011,09,10
LASST130000000000003,13,2011,10,9.9
LASST130000000000003,13,2011,11,9.7
LASST130000000000003,13,2011,12,9.6
LASST130000000000003,13,2012,01,9.5
LASST130000000000003,13,2012,02,9.4
LASST130000000000003,13,2012,03,9.3
LASST130000000000003,13,2012,04,9.3
LASST130000000000003,13,2012,05,9.2
LASST130000000000003,13,2012,06,9.1
LASST130000000000003,13,2012,07,8.9
LASST130000000000003,13,2012,08,8.8
LASST130000000000003,13,2012,09,8.7
LASST130000000000003,13,2012,10,8.6
LASST130000000000003,13,2012,11,8.6
LASST130000000000003,13,2012,12,8.5
LASST130000000000003,13,2013,01,8.5
LASST130000000000003,13,2013,02,8.4
LASST130000000000003,13,2013,03,8.4
LASST130000000000003,13,2013,04,8.3
LASST130000000000003,13,2013,05,8.2
LASST130000000000003,13,2013,06,8.1
LASST130000000000003,13,2013,07,8
LASST130000000000003,13,2013,08,7.9
LASST130000000000003,13,2013,09,7.7
LASST130000000000003,13,2013,10,7.6
LASST130000000000003,13,2013,11,7.5
LASST130000000000003,13,2013,12,7.4
LASST130000000000003,13,2014,01,7.3
LASST130000000000003,13,2014,02,7.3
LASST130000000000003,13,2014,03,7.3
LASST130000000000003,13,2014,04,7.3
LASST130000000000003,13,2014,05,7.3
LASST130000000000003,13,2014,06,7.3
LASST130000000000003,13,2014,07,7.2
LASST130000000000003,13,2014,08,7.1
LASST130000000000003,13,2014,09,6.9
